"","mu_a","log(a)","sigma2_beta","sigma2_c","sigma2_a","sigma2_b","phi","phis","phit"
"76",1.5619263573151,1.39740520794007,1.21320750278594,0.821511783139438,0.170199651606437,0.00667467044498674,5.14675726578244,1.4625725850448,0.234915109558817
"77",1.5619263573151,1.39736522531577,1.51097249895248,1.01356901629031,6.38393299788184,0.00443228945116698,5.14675726578244,1.4625725850448,0.234915109558817
"78",1.04895200630899,1.39736522531577,1.1992785745008,0.929856283048102,0.781543351272212,0.00324152032168932,5.14675726578244,1.4625725850448,0.234915109558817
"79",1.09016827495765,1.3977210825923,1.19028498266665,1.00300536074434,0.656288331593369,0.0033263114062801,5.14675726578244,1.4625725850448,0.234915109558817
"80",1.09016827495765,1.42729426025156,1.34821822643474,1.23195954169207,0.239174159806421,0.00426345320174732,5.14675726578244,1.4625725850448,0.234915109558817
"81",1.09016827495765,1.42729426025156,1.53557851260338,0.928014758734946,0.686410786170552,0.00550684726047019,5.14675726578244,1.4625725850448,0.234915109558817
"82",1.09016827495765,1.37830792259987,1.40604541539719,0.682603185621945,0.216848820272686,0.0038552055865207,5.14675726578244,1.4625725850448,0.234915109558817
"83",2.36535816612983,1.43982186604536,1.48727385478586,1.18623939228405,1.80807665330533,0.00364532015670719,5.14675726578244,1.4625725850448,0.234915109558817
"84",2.36535816612983,1.33830767461195,1.72304151333015,0.912888317551568,2.97593944494399,0.00427480111346282,5.14675726578244,1.4625725850448,0.234915109558817
"85",-1.01945183391525,1.27688637994471,1.33806146890901,1.33378833048186,1.02808927037049,0.00547116016573171,5.14675726578244,1.4625725850448,0.234915109558817
"86",-1.01945183391525,1.27688637994471,1.12164337765124,1.34145926768949,1.34299099902071,0.00399300975567388,5.14675726578244,1.4625725850448,0.234915109558817
"87",-1.01945183391525,1.31017095768999,1.83285361906356,0.902961775415427,143.327432588967,0.00462139443978689,5.14675726578244,1.4625725850448,0.234915109558817
"88",-1.01945183391525,1.31017095768999,1.76380036362867,0.799358247613256,57.5879559293316,0.0041173687776007,5.14675726578244,1.4625725850448,0.234915109558817
"89",-1.01945183391525,1.38867758139314,1.21243871320145,0.900604548795525,86.3979333053457,0.00367744617422672,5.14675726578244,1.4625725850448,0.234915109558817
"90",0.727476178359431,1.38867758139314,1.01725266625512,1.07330684470788,13.1986271429633,0.00456204597877008,5.14675726578244,1.4625725850448,0.234915109558817
"91",-3.25323626489367,1.34475018104953,1.02160173438108,0.700816067897242,31.456969008948,0.00384980002326839,5.14675726578244,1.4625725850448,0.234915109558817
"92",-3.25323626489367,1.35141895194848,1.32333020174492,0.937473443914118,34.0844775101544,0.00551345219314113,5.14675726578244,1.4625725850448,0.234915109558817
"93",-3.25323626489367,1.25946906203864,1.1893967247271,0.748660981508077,507.251259035932,0.00485509767497031,5.14675726578244,1.4625725850448,0.234915109558817
"94",2.28457266462785,1.2733538560861,1.17601082734241,1.25294777518407,117.357311920377,0.00554581161429621,5.14675726578244,1.52501344528096,0.234915109558817
"95",1.01071298767974,1.25951966592626,1.40556474606203,0.971642346814812,0.512098140609507,0.00491539303181193,5.14675726578244,1.52501344528096,0.234915109558817
"96",1.01071298767974,1.25951966592626,1.59373297972907,1.18971097752856,1035.44592496006,0.00388456010595451,5.14675726578244,1.52501344528096,0.234915109558817
"97",1.01071298767974,1.25951966592626,1.42580105048658,0.979104241298543,0.330984519252796,0.00460884783799512,5.14675726578244,1.52501344528096,0.234915109558817
"98",1.01071298767974,1.25951966592626,1.06309234957836,0.843537051698986,0.139278460442354,0.00491409534067297,5.14675726578244,1.52501344528096,0.235050966247289
"99",1.01071298767974,1.21681881543866,1.3050924065341,0.982600685724327,1.12777559941399,0.00337185090146747,5.14675726578244,1.52501344528096,0.235050966247289
"100",1.01071298767974,1.21681881543866,1.252989829073,1.11414677625411,0.561974042539913,0.00317453102426824,5.14675726578244,1.52501344528096,0.235050966247289
"101",1.01071298767974,1.21681881543866,1.19079859573994,0.803488271276776,0.193909627265129,0.00539595839593777,5.1757464250473,1.52501344528096,0.235050966247289
"102",1.01071298767974,1.21681881543866,1.58220820783011,1.16361745930953,0.961725786373643,0.00326186387947475,5.1757464250473,1.52501344528096,0.235050966247289
"103",1.01071298767974,1.27464900266277,1.26234142697194,1.00442102637687,0.291731259586014,0.00312775489674665,5.16760662289249,1.52501344528096,0.235050966247289
"104",1.01071298767974,1.27464900266277,1.28653908946892,2.00293380715417,1.03016432018706,0.00402288617053117,5.13108246999759,1.52501344528096,0.240975555384128
"105",1.01071298767974,1.27464900266277,1.31368781198495,0.944735108453726,0.200896235529108,0.00343129023628514,5.13108246999759,1.52501344528096,0.240975555384128
"106",2.24533879845581,1.27464900266277,1.02812856494485,0.894285244657586,6.91044711358012,0.00433985724342962,5.13108246999759,1.52501344528096,0.240975555384128
"107",-1.32266840373874,1.48933339077271,1.3086510047013,0.937763860493449,8.92428474286586,0.00462855354296547,5.13108246999759,1.52501344528096,0.240975555384128
"108",3.49932811789209,1.48249434054968,1.09479324315643,1.16775768903426,1.51912208763475,0.00360052547103609,5.13108246999759,1.52501344528096,0.240975555384128
"109",3.49932811789209,1.48249434054968,1.31374964177464,1.1724156221663,14.9428505537506,0.00527614573050384,5.13108246999759,1.52501344528096,0.240975555384128
"110",3.55963087227979,1.46410644939464,1.28586351509006,1.12360406984289,1.93822779546196,0.00440735636414173,5.13108246999759,1.5082361314532,0.240975555384128
"111",2.33661033485606,1.46650927348808,1.10347700626603,0.844628526279674,3.79876533701313,0.00599322387008424,5.13108246999759,1.5082361314532,0.240975555384128
"112",2.33661033485606,1.36208251410798,1.20258764220973,1.22443110285002,146.186697255302,0.00413443487886444,5.13108246999759,1.47967728804939,0.240975555384128
"113",2.33661033485606,1.36208251410798,1.35119156441599,0.743888289882542,1.14442166086787,0.00380138419237615,5.13108246999759,1.47967728804939,0.240975555384128
"114",2.33661033485606,1.43244346864282,1.39093997841168,0.848079259139359,0.213774953339583,0.00485195962736772,5.13108246999759,1.47967728804939,0.264862757550398
"115",2.33661033485606,1.43244346864282,1.17607471777434,0.816593369424991,10.2332139365297,0.00556661518612867,5.13108246999759,1.33421100103775,0.259368598185478
"116",2.33661033485606,1.43244346864282,1.20095510681158,0.859632710015341,1.77225052985552,0.00442326732301204,5.13108246999759,1.43080420752174,0.259368598185478
"117",2.33661033485606,1.38006780654715,1.26792642184854,0.717049692393792,0.186435289828931,0.00346983912599077,5.13108246999759,1.43080420752174,0.259368598185478
"118",2.33661033485606,1.38006780654715,1.23310158896207,0.890000809568569,391.195580301476,0.00355196477642827,5.13108246999759,1.43080420752174,0.259368598185478
"119",2.33661033485606,1.38006780654715,1.40630149614119,0.86717810341126,9.4077967673558,0.00457958011436921,5.13108246999759,1.43080420752174,0.259368598185478
"120",2.33661033485606,1.38006780654715,1.37605296544416,0.948892902368494,22.3758919023735,0.00577956767366008,5.13108246999759,1.43080420752174,0.259368598185478
"121",2.33661033485606,1.38006780654715,1.14478346144538,0.739059022448231,0.159563858139277,0.00377979628864581,5.13108246999759,1.43080420752174,0.259368598185478
"122",2.33661033485606,1.38006780654715,1.39012561465911,0.871821742230402,2.84719169209206,0.00475616058172038,5.13108246999759,1.42644809949146,0.259368598185478
"123",2.33661033485606,1.43164913832334,0.986555119160623,0.800670304850067,0.948894269959268,0.00669399043785243,5.13108246999759,1.42644809949146,0.259368598185478
"124",2.66206108397801,1.43164913832334,0.992100289097262,0.882727659808139,0.910932237698281,0.00470808546406718,5.13108246999759,1.42499534187322,0.259368598185478
"125",0.822082902993222,1.43164913832334,1.34755853364696,1.08849657029461,0.903660054278654,0.0041868395719729,5.13108246999759,1.42499534187322,0.254504817470197
"126",0.822082902993222,1.43164913832334,1.21583520107078,0.754752516823964,0.392628321490757,0.00401992168656436,5.13108246999759,1.42499534187322,0.252518234388742
"127",0.822082902993222,1.33702546834516,1.34454215225169,1.22648072075149,0.182178153820434,0.00672232776319401,5.13108246999759,1.42499534187322,0.24037796672108
